DC,DSB,Lon,Lat,SST,SSS,Anch
125.0618199,27.80518499,-80.12537583,-8.708,18.83822002,35.10878497,0
123.180046,26.1757569,-80.11131625,-8.698,18.80460862,35.10379328,0
121.3410492,24.57364241,-80.09713292,-8.68866667,18.7707681,35.09890492,0
119.519946,22.88958464,-80.08216667,-8.68033333,18.73627117,35.09407887,0
117.7247565,21.13711461,-80.06700163,-8.67250081,18.70135207,35.08930743,0
115.8978729,19.38272453,-80.05161583,-8.66444917,18.66490913,35.08441197,0
114.0843817,17.68337043,-80.03643375,-8.65633333,18.63521821,35.07951032,0
112.2801965,16.02085287,-80.0211914,-8.64835807,18.61728816,35.07460282,0
110.5061368,14.43964006,-80.00618167,-8.6405,18.59956445,35.07017571,4437
108.7177441,12.88643201,-79.99076382,-8.63283333,18.58195144,35.06607898,4403
105.7058265,10.59648848,-79.96766667,-8.61716667,18.54867197,35.05957746,1556
103.8762874,9.138703006,-79.95323684,-8.608,18.52879752,35.05577931,1122
102.2230569,7.95347343,-79.94002333,-8.59985667,18.51094805,35.05244749,1188
100.4283728,6.572352984,-79.92523208,-8.59139875,18.49197672,35.0489219,762
98.63985829,4.953627449,-79.9100478,-8.58333333,18.48086434,35.0454997,1480
96.35528578,3.362786395,-79.8907949,-8.57283333,18.47311908,35.04130683,411
94.00265321,1.284059445,-79.87375167,-8.5595,18.46952688,35.03738633,2660
92.19425296,-0.960673632,-79.85958458,-8.55016667,18.46843469,35.03444886,3573
90.40623545,-2.656171058,-79.84508417,-8.54133333,18.46861166,35.03163432,28
88.65353452,-4.125664603,-79.83004681,-8.53333333,18.47008049,35.02894737,0
86.91975306,-5.831747666,-79.81500167,-8.52550167,18.47258427,35.02676676,0
85.17444261,-7.629728022,-79.79983333,-8.517585,18.47612483,35.02453091,0
83.45132819,-9.464109446,-79.78450208,-8.51016667,18.48069648,35.02228025,0
81.79268662,-11.3133958,-79.7688783,-8.50366667,18.48619731,35.02003727,89
80.108688,-13.19101489,-79.75307375,-8.497,18.48914164,35.01772972,39
77.4523741,-15.92930303,-79.73129363,-8.48379363,18.48306408,35.01415012,64
75.71007844,-17.76409552,-79.71666709,-8.47533375,18.48051072,35.01173407,3641
73.95520341,-19.62810815,-79.70182167,-8.46683333,18.47920585,35.00925171,6
72.23851037,-21.47853348,-79.68700583,-8.45866958,18.47904421,35.00676634,3691
70.53940387,-23.33054566,-79.67212708,-8.45066667,18.48003439,35.00425254,51
68.86411795,-25.17614201,-79.65725208,-8.44283333,18.471566,35.00172001,0
67.17675186,-27.04457039,-79.64221301,-8.43487967,18.4560313,34.99912062,0
65.51167071,-28.90193604,-79.62725899,-8.427,18.44078773,34.9965033,0
63.80495555,-30.76631795,-79.61233333,-8.41891833,18.4252056,34.99383304,0
62.12513493,-32.61457154,-79.59750084,-8.411,18.40954405,34.99115562,0
60.40533605,-34.47089827,-79.58294177,-8.40233333,18.39380748,34.988396,0
58.68982209,-36.31988026,-79.56854802,-8.3935,18.37885801,34.98560109,3
56.98111822,-38.17864083,-79.55404645,-8.38471312,18.36494155,34.98275939,55
55.28695376,-40.03930983,-79.5395,-8.376,18.35210194,34.97988212,3
53.54762006,-41.91433518,-79.52475167,-8.36741833,18.34038672,34.97719918,9
51.82221261,-43.75888508,-79.51021341,-8.35904675,18.32989993,34.97568323,4
50.12585244,-45.62771232,-79.49495917,-8.35162583,18.3213562,34.97426939,8
48.3609964,-47.50296178,-79.47965913,-8.34416667,18.31365525,34.97286742,2
46.5130773,-49.36409602,-79.46479229,-8.33612563,18.30096006,34.97278505,60
44.64749103,-51.23447751,-79.45008417,-8.32758417,18.28379742,34.97320608,25
42.79788697,-53.08840443,-79.43554564,-8.31904564,18.26775985,34.97358493,64
40.9272031,-54.96194181,-79.42092,-8.31029333,18.25252265,34.97393494,1
39.08033144,-56.81739404,-79.40633333,-8.30183333,18.21946579,34.97420664,3
37.22734633,-58.68029646,-79.3916939,-8.29333333,18.16062939,34.97443223,17
35.35974927,-60.55469729,-79.37707375,-8.28457375,18.09706494,34.97463609,20
33.51034161,-62.41532344,-79.36250083,-8.27600083,18.03146821,34.9747748,25
31.64453259,-64.29416591,-79.34779333,-8.26733333,17.96195136,34.97486716,30
29.78267907,-66.16751947,-79.33320917,-8.2585425,17.88851664,34.97492764,98
27.93782025,-68.032518,-79.31856551,-8.25003275,17.81190513,34.9749108,67
26.10112977,-69.89118768,-79.30400042,-8.24150042,17.74415871,34.97485194,64
24.26739736,-71.76343693,-79.28910417,-8.23333333,17.6889792,34.97469643,180
22.46287663,-73.60801712,-79.27437956,-8.22537956,17.64551403,34.97448705,74
20.64046036,-75.47619075,-79.2594175,-8.2174175,17.61238569,34.97421875,79
18.82698227,-77.35127908,-79.24429375,-8.20962708,17.59035665,34.97388193,2100
17.01349645,-79.2352965,-79.22916875,-8.20166667,17.57836313,34.97351128,1600
15.22344532,-81.11679792,-79.2140025,-8.19383333,17.57726158,34.97303989,295
13.44463697,-82.98458003,-79.19904302,-8.18587636,17.58625339,34.97256244,1000
11.65516219,-84.86436627,-79.18429333,-8.17729333,17.57774477,34.97214247,291
9.834433195,-86.70776128,-79.17083417,-8.16700084,17.48224591,34.97192863,411
8.056996737,-88.58191009,-79.15670916,-8.15737583,17.36909716,34.97162321,1599
6.302863109,-90.44867926,-79.14216917,-8.14866667,17.2552282,34.9712263,349
4.496956574,-92.3095285,-79.12821246,-8.139,17.15161712,34.97093527,58
4.191585006,-91.35226133,-79.15716667,-8.10629417,17.23898797,34.97517126,54
5.064517396,-90.79198989,-79.17003837,-8.09533333,17.26863623,34.97680801,105
5.723744051,-90.2202022,-79.18333291,-8.0845,17.2911896,34.97846497,92
5.68096392,-89.61135109,-79.19620792,-8.07345875,17.26529463,34.98010748,96
5.730782145,-88.65772234,-79.20924625,-8.06275375,17.22716574,34.98173804,243
5.653641684,-87.74727992,-79.22216667,-8.052,17.19521994,34.98336388,392
5.648139986,-86.37584728,-79.24016667,-8.04062667,17.16991222,34.98578754,414
5.583874935,-85.55725201,-79.25299792,-8.02950208,17.15115782,34.98721411,764
5.482186319,-84.77840006,-79.26574833,-8.01841833,17.14558462,34.98851843,180
5.303711106,-84.00929189,-79.27866458,-8.0075,17.15620082,34.98982809,226
5.029728257,-83.33237785,-79.29125239,-7.99608094,17.1653301,34.99110296,692
4.829990346,-82.735603,-79.30353931,-7.98439701,17.17297098,34.99234339,767
4.590182492,-82.17396713,-79.31595627,-7.97254373,17.17938756,34.99358841,855
4.473919913,-81.66568459,-79.32812015,-7.96087985,17.1843925,34.99479973,579
4.39654848,-81.14788617,-79.34033333,-7.94904645,17.18205892,34.99600812,553
5.36884613,-80.10961246,-79.35332833,-7.9455,17.17893443,34.99722221,345
7.233690022,-78.24239042,-79.36791542,-7.95408208,17.18247958,34.99850122,254
9.092100046,-76.38181126,-79.3823325,-7.9628325,17.18940232,34.99977123,80
10.94496224,-74.52765445,-79.3967074,-7.97154073,17.19954241,35.0010453,7
12.80151834,-72.67045295,-79.41116375,-7.98016667,17.21284904,35.00233496,55
14.68631383,-70.7849689,-79.4257475,-7.98908083,17.22984954,35.00364273,127
16.54107721,-68.92997085,-79.44020522,-7.99766667,17.24962367,35.00494809,188
18.40060941,-67.0702254,-79.45466542,-8.00633333,17.2727616,35.00626096,55
20.26752426,-65.20337686,-79.46937417,-8.0147075,17.29875099,35.00760571,13
22.07123482,-63.33333932,-79.48416583,-8.02299917,17.34741854,35.008966,33
23.86224577,-61.47758667,-79.49892542,-8.03109208,17.39891889,35.01033124,80
25.66082089,-59.62629171,-79.51359375,-8.03926042,17.44922676,35.01165243,82
27.47030151,-57.77130768,-79.52828681,-8.04745348,17.49853543,35.01209598,10
29.2826184,-55.90715445,-79.54304083,-8.0557075,17.54697946,35.01403777,7
31.08508893,-54.05307456,-79.55766625,-8.06399958,17.59406193,35.01589077,12
32.90589673,-52.18683763,-79.57237229,-8.07237229,17.64033182,35.01769111,6
34.74028902,-50.31776214,-79.58695616,-8.081,17.68553959,35.0193728,2
36.58967248,-48.44585842,-79.6013425,-8.09000917,17.72964328,35.02090088,2
38.41012034,-46.58993401,-79.61566667,-8.09884125,17.77230088,35.02238175,3
40.23310948,-44.73211778,-79.62991667,-8.10783333,17.81512884,35.02376413,2
42.06659606,-42.864589,-79.64429083,-8.11679083,17.85654446,35.02511447,0
43.89720809,-40.99862515,-79.65874812,-8.12558145,17.89632465,35.02644569,0
45.72984863,-39.13625302,-79.67312039,-8.13445373,17.93436408,35.02768767,0
47.57473508,-37.28036166,-79.68708167,-8.143915,17.97038297,35.02869674,0
49.38779734,-35.41281415,-79.70216583,-8.15166667,18.00576206,35.03013413,83
51.20744745,-33.5526311,-79.71695647,-8.1597898,18.0392875,35.03139953,210
53.02462804,-31.6953544,-79.7317898,-8.1677898,18.07504316,35.03263712,326
54.82871327,-29.85302975,-79.74653974,-8.17566667,18.11161044,35.03382593,123
56.66392038,-27.97787291,-79.761665,-8.18349833,18.14466824,35.03503271,27
58.49871988,-26.10561676,-79.7767884,-8.1912884,18.17199458,35.03619072,41
60.62387887,-23.96809105,-79.793165,-8.20166667,18.20004685,35.0370113,3
62.47055373,-22.09860643,-79.80791089,-8.21003878,18.22162696,35.03786997,43
64.30079762,-20.2416782,-79.8227477,-8.21804052,18.24047565,35.03875821,7
66.16252114,-18.35460466,-79.83783249,-8.22616582,18.25699271,35.03751791,5
67.98992123,-16.50263677,-79.85270417,-8.2340375,18.27066294,35.03436356,3
69.86173035,-14.60892878,-79.8678688,-8.24216667,18.28197122,35.03147877,6
71.71215236,-12.73863921,-79.88287366,-8.25016667,18.29053626,35.02897865,41
73.58716827,-10.84681729,-79.89801792,-8.25833333,18.29649517,35.02679582,168
75.43351296,-8.989546213,-79.91266667,-8.26670708,18.31491455,35.02498416,74
77.31006408,-7.108095642,-79.92708208,-8.27583333,18.33320628,35.0234919,271
79.17428013,-5.242758126,-79.94104146,-8.28537479,18.34905316,35.02237877,398
81.03654449,-3.379052724,-79.95504083,-8.29483333,18.36355832,35.02164934,575
82.89597358,-1.51679295,-79.969165,-8.3040825,18.37696475,35.02129931,698
84.76312046,0.354159495,-79.98324916,-8.3135,18.399438,35.0213282,151
86.62184293,2.214080291,-79.99738583,-8.32271917,18.42216678,35.02173129,255
88.48529805,4.084717498,-80.012015,-8.33134833,18.44353206,35.02248701,548
90.48048078,6.087975879,-80.02763708,-8.34063708,18.46438319,35.02370099,1407
